                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                 1.2936,                 1.4357,                 1.2188,                0.40273,                0.20218,                0.19474,                0.13386,                 1.3303,                 2.2667,                 1.2815,              0.0088516,              0.0088516,              0.0088516
                    119,                  1.339,                 1.4624,                 1.2272,                0.42939,                0.19976,                0.19832,                0.13576,                 1.3287,                 2.2511,                 1.2833,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.3149,                 1.4505,                 1.2278,                0.45238,                0.18881,                0.19825,                0.13499,                 1.3273,                  2.238,                 1.2853,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.3167,                   1.44,                 1.2325,                0.45021,                0.18912,                0.19781,                0.13506,                 1.3381,                 2.2511,                 1.2893,              0.0088219,              0.0088219,              0.0088219
                    122,                 1.3077,                 1.4427,                 1.2205,                0.42221,                0.19752,                0.19974,                0.13659,                 1.3325,                 2.2469,                 1.2873,               0.008812,               0.008812,               0.008812
                    123,                 1.3092,                 1.4351,                 1.2285,                0.42961,                0.19818,                0.19946,                0.13707,                 1.3335,                 2.2519,                 1.2856,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.3025,                 1.4334,                 1.2229,                0.40189,                0.21056,                0.20272,                0.13873,                 1.3357,                 2.2361,                  1.287,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.3146,                 1.4244,                 1.2178,                0.39662,                0.21301,                0.20624,                0.14156,                 1.3345,                 2.2296,                 1.2852,              0.0087823,              0.0087823,              0.0087823
                    126,                 1.3106,                 1.4183,                 1.2265,                 0.3945,                0.22145,                0.21051,                0.14421,                 1.3267,                  2.209,                 1.2833,              0.0087724,              0.0087724,              0.0087724
                    127,                 1.2986,                 1.4108,                 1.2151,                0.44266,                0.20726,                0.20932,                0.14398,                 1.3239,                 2.2129,                 1.2848,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.3077,                 1.3956,                  1.212,                0.46816,                0.19771,                 0.2117,                0.14591,                 1.3285,                 2.2225,                 1.2854,              0.0087526,              0.0087526,              0.0087526
                    129,                 1.3175,                 1.4078,                 1.2221,                0.47205,                0.19391,                0.21022,                0.14536,                 1.3262,                 2.2078,                 1.2847,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.2815,                 1.3982,                 1.2116,                0.47472,                0.19719,                0.21061,                0.14632,                 1.3235,                 2.2222,                 1.2875,              0.0087328,              0.0087328,              0.0087328
                    131,                 1.3089,                 1.4147,                 1.2247,                0.39279,                0.21462,                0.21076,                0.14585,                 1.3199,                 2.2202,                 1.2856,              0.0087229,              0.0087229,              0.0087229
                    132,                 1.2928,                 1.3903,                 1.2173,                0.41869,                 0.2051,                0.20916,                0.14406,                 1.3234,                 2.2416,                 1.2812,               0.008713,               0.008713,               0.008713
                    133,                 1.2894,                 1.3715,                  1.206,                0.37765,                0.21417,                0.20872,                0.14391,                  1.326,                 2.2393,                 1.2838,              0.0087031,              0.0087031,              0.0087031
