                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                  1.272,                 1.6854,                  1.336,                0.45298,                 0.2441,                0.24532,                0.17705,                 1.3498,                 2.4449,                 1.3966,              0.0089407,              0.0089407,              0.0089407
                    110,                 1.2691,                 1.6741,                 1.3312,                0.37741,                0.26364,                0.24959,                0.17847,                 1.3456,                 2.4326,                 1.3945,              0.0089308,              0.0089308,              0.0089308
                    111,                 1.2665,                 1.6525,                 1.3177,                0.40127,                0.24784,                0.23949,                0.17181,                 1.3526,                  2.466,                 1.3983,              0.0089209,              0.0089209,              0.0089209
                    112,                 1.2646,                 1.6381,                 1.3242,                0.42303,                0.25866,                0.25153,                0.17991,                 1.3451,                 2.4361,                 1.3895,               0.008911,               0.008911,               0.008911
                    113,                 1.2678,                 1.6424,                 1.3305,                0.42186,                0.26031,                0.24562,                0.17589,                 1.3544,                 2.4729,                 1.3976,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.2839,                 1.6234,                 1.3272,                0.40455,                0.26031,                0.24737,                0.17545,                 1.3558,                 2.4651,                 1.4032,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.2582,                 1.6057,                 1.3243,                0.39527,                0.26506,                0.25179,                0.18123,                 1.3537,                  2.449,                 1.4005,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.2683,                 1.6048,                 1.3229,                0.38198,                0.27132,                0.24993,                0.17997,                 1.3545,                 2.4459,                 1.3962,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.2554,                 1.6027,                  1.324,                  0.429,                0.26578,                0.26017,                0.18779,                 1.3484,                 2.4239,                 1.3898,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.2394,                 1.5711,                 1.3048,                0.46697,                0.25842,                 0.2601,                0.18874,                 1.3492,                 2.4153,                 1.3846,              0.0088516,              0.0088516,              0.0088516
                    119,                 1.2604,                 1.5546,                  1.311,                0.47092,                0.26152,                0.26132,                0.18995,                 1.3464,                 2.4359,                  1.388,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.2521,                 1.5567,                 1.3096,                0.44161,                0.26434,                0.25853,                0.18696,                 1.3471,                 2.4127,                 1.3841,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.2421,                 1.5538,                 1.3065,                0.45777,                0.25817,                0.26008,                0.18756,                 1.3444,                 2.4181,                   1.38,              0.0088219,              0.0088219,              0.0088219
                    122,                 1.2493,                 1.5432,                 1.3028,                0.47174,                 0.2654,                0.26246,                0.18869,                 1.3497,                 2.4157,                 1.3877,               0.008812,               0.008812,               0.008812
                    123,                 1.2409,                 1.5231,                 1.3032,                0.49668,                0.26184,                 0.2672,                0.19215,                 1.3461,                 2.4124,                 1.3808,              0.0088021,              0.0088021,              0.0088021
                    124,                 1.2592,                 1.5455,                 1.3132,                0.45539,                0.27232,                0.27103,                0.19332,                 1.3458,                 2.4206,                 1.3841,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.2384,                 1.5035,                 1.2909,                0.51273,                0.26862,                 0.2775,                0.20004,                 1.3433,                 2.4235,                 1.3782,              0.0087823,              0.0087823,              0.0087823
                    126,                 1.2325,                 1.5067,                 1.2966,                0.48945,                0.27372,                0.27639,                0.19956,                 1.3397,                 2.4234,                 1.3812,              0.0087724,              0.0087724,              0.0087724
                    127,                 1.2327,                 1.4982,                 1.2934,                0.50113,                0.26459,                0.27437,                0.19693,                 1.3471,                 2.4225,                 1.3836,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.2377,                 1.4711,                 1.2915,                0.48956,                0.27389,                0.27721,                0.19917,                 1.3403,                 2.4155,                  1.379,              0.0087526,              0.0087526,              0.0087526
                    129,                 1.2455,                  1.484,                 1.2916,                0.45119,                0.27997,                0.27798,                0.19973,                 1.3472,                  2.438,                 1.3791,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.2216,                 1.4766,                 1.2881,                0.50213,                0.26764,                0.27966,                0.20138,                  1.341,                 2.4312,                 1.3773,              0.0087328,              0.0087328,              0.0087328
                    131,                 1.2285,                 1.4918,                 1.2894,                0.51618,                0.26244,                0.28165,                0.20475,                 1.3299,                 2.4205,                 1.3706,              0.0087229,              0.0087229,              0.0087229
                    132,                 1.2218,                 1.4413,                 1.2832,                0.45374,                0.27549,                0.28183,                0.20512,                   1.33,                 2.4246,                 1.3687,               0.008713,               0.008713,               0.008713
                    133,                 1.2288,                 1.4348,                 1.2764,                0.50052,                0.26766,                0.28181,                 0.2045,                 1.3307,                 2.4202,                 1.3665,              0.0087031,              0.0087031,              0.0087031
