                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                 1.1759,                 1.3327,                 1.2197,                0.48808,                0.25317,                0.25993,                0.18885,                 1.2525,                 2.2148,                 1.3077,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.1649,                 1.3297,                 1.2258,                0.45507,                0.25625,                0.26266,                0.18971,                 1.2465,                 2.2058,                  1.301,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.1595,                 1.3239,                 1.2277,                0.46511,                0.25793,                0.25973,                0.18901,                 1.2473,                 2.2143,                 1.3015,              0.0088219,              0.0088219,              0.0088219
                    122,                 1.1604,                  1.332,                 1.2111,                0.48203,                 0.2537,                0.26263,                0.19108,                 1.2418,                 2.1925,                 1.2976,               0.008812,               0.008812,               0.008812
                    123,                  1.161,                 1.2939,                 1.2195,                0.52087,                 0.2504,                0.26382,                0.19099,                 1.2439,                 2.2147,                 1.2937,              0.0088021,              0.0088021,              0.0088021
                    124,                   1.16,                 1.3187,                 1.2236,                 0.5166,                 0.2513,                0.26923,                 0.1962,                 1.2386,                 2.1897,                 1.2981,              0.0087922,              0.0087922,              0.0087922
                    125,                 1.1571,                 1.2895,                 1.2075,                0.49922,                0.25439,                0.26774,                0.19443,                 1.2364,                 2.1989,                 1.2991,              0.0087823,              0.0087823,              0.0087823
                    126,                 1.1443,                 1.2974,                 1.2089,                0.49318,                0.25589,                0.26914,                0.19569,                 1.2395,                 2.1996,                 1.2954,              0.0087724,              0.0087724,              0.0087724
                    127,                 1.1406,                 1.2737,                 1.2093,                0.51281,                0.25788,                0.27303,                0.19793,                 1.2355,                 2.1966,                 1.2933,              0.0087625,              0.0087625,              0.0087625
                    128,                 1.1524,                 1.2538,                 1.2031,                0.52631,                0.25181,                0.27193,                0.19846,                   1.24,                  2.213,                 1.2979,              0.0087526,              0.0087526,              0.0087526
                    129,                  1.151,                 1.2716,                 1.2121,                0.56637,                0.24392,                0.26993,                 0.1956,                 1.2358,                 2.2138,                 1.2928,              0.0087427,              0.0087427,              0.0087427
                    130,                 1.1339,                 1.2601,                 1.2048,                0.47796,                0.26047,                0.27187,                0.19805,                 1.2372,                 2.1948,                 1.2913,              0.0087328,              0.0087328,              0.0087328
                    131,                 1.1437,                 1.2746,                  1.206,                0.53331,                0.25579,                0.27299,                0.19984,                 1.2368,                 2.1994,                 1.2882,              0.0087229,              0.0087229,              0.0087229
                    132,                 1.1383,                  1.238,                 1.2043,                0.57149,                0.25336,                0.27464,                0.19978,                 1.2343,                 2.1977,                 1.2867,               0.008713,               0.008713,               0.008713
                    133,                 1.1419,                 1.2307,                 1.1968,                0.53014,                0.26122,                0.27837,                0.20193,                 1.2316,                 2.1999,                 1.2872,              0.0087031,              0.0087031,              0.0087031
